date,open_price,high_price,low_price,close_price,volume,turnover
28/10/2021,605,605,569.6,588,"25,442.00","15,055,843.80"
31/10/2021,588,625,581,615,"25,614.00","15,478,855.20"
01/11/2021,624.9,624.9,588.1,590,"27,687.00","16,634,908.50"
02/11/2021,580,601,567.1,599,"20,176.00","11,765,314.50"
03/11/2021,610,612,587.2,591,"20,634.00","12,369,303.90"
08/11/2021,592,615,592,600,"18,373.00","11,102,945.80"
09/11/2021,612,612,575,584,"26,713.00","15,711,803.00"
11/11/2021,575,584,565,565,"32,003.00","18,294,046.20"
14/11/2021,564,587,561,570,"13,673.00","7,887,036.00"
15/11/2021,581,594.9,581,587,"17,200.00","10,117,609.40"
16/11/2021,590,632.4,578,620,"22,636.00","13,566,550.20"
17/11/2021,632,636,611.1,611.1,"26,856.00","16,793,417.70"
18/11/2021,599,620,590,593,"16,478.00","9,874,325.50"
21/11/2021,581.2,616,581.2,599,"13,072.00","7,828,776.20"
22/11/2021,600,602,585,594.5,"11,910.00","7,043,942.90"
23/11/2021,594,605,566,579,"19,608.00","11,316,387.10"
24/11/2021,567.7,597,560,580,"12,398.00","7,140,098.50"
25/11/2021,590,623,571,596,"27,980.00","16,753,233.30"
28/11/2021,584.1,595.7,563,584,"17,090.00","9,895,865.60"
29/11/2021,585,610,576.3,585,"45,000.00","26,741,988.90"
30/11/2021,595,596.7,572,583,"23,822.00","13,874,186.90"
01/12/2021,594,605,586.5,595,"29,988.00","17,931,567.70"
02/12/2021,604.9,605,575,579.9,"19,981.00","11,685,835.70"
05/12/2021,569,580,550,555,"22,934.00","12,854,703.40"
06/12/2021,562.5,592,529.2,564.9,"19,180.00","10,687,325.90"
07/12/2021,576.1,580,540,542,"21,276.00","11,849,574.20"
08/12/2021,535,549,508,513,"19,690.00","10,299,135.00"
09/12/2021,522,522,500.1,513,"11,767.00","5,998,356.30"
12/12/2021,513,513,489,489.5,"14,765.00","7,331,498.10"
13/12/2021,479.8,489.4,458,458,"20,995.00","9,789,481.30"
14/12/2021,460,503.8,460,503.8,"13,407.00","6,504,299.00"
15/12/2021,513,534.4,490,511,"29,068.00","14,985,572.50"
16/12/2021,511,511,490,490,"11,148.00","5,554,721.00"
20/12/2021,499,499,470.9,470.9,"6,454.00","3,088,335.50"
21/12/2021,475,489,472,486,"8,638.00","4,168,096.50"
22/12/2021,495,518,490,515.9,"17,164.00","8,739,036.80"
23/12/2021,516,524.8,501.9,510,"17,983.00","9,259,165.40"
