date,open_price,high_price,low_price,close_price,volume,turnover
05/04/2021,332,350,330,336,"14,470.00","4,868,853.00"
06/04/2021,340,346,332,339,"11,986.00","4,081,620.00"
07/04/2021,342,345,335,337,"19,755.00","6,720,585.00"
08/04/2021,335,340,331,333,"8,645.00","2,874,610.00"
12/04/2021,339,339,327,330,"7,066.00","2,329,750.00"
13/04/2021,330,336,326,330,"8,644.00","2,842,195.00"
15/04/2021,336,337,327,333,"17,122.00","5,700,997.00"
18/04/2021,333,351,330,338,"46,847.00","16,127,112.00"
19/04/2021,338,344,333,335,"13,110.00","4,434,610.00"
20/04/2021,329,368,329,368,"104,322.00","36,630,803.00"
21/04/2021,368,396,361,378,"73,395.00","27,456,313.00"
22/04/2021,371,385,364,365,"27,048.00","9,965,521.00"
25/04/2021,361,368,348,358,"55,055.00","19,666,018.00"
26/04/2021,351,356,345,345,"17,621.00","6,129,386.00"
27/04/2021,345,379,344,374,"83,713.00","30,902,256.00"
28/04/2021,374,411,353,390,"94,465.00","36,630,286.00"
29/04/2021,390,391,373,389,"34,668.00","13,166,655.00"
02/05/2021,390,406,376,391,"113,349.00","43,350,318.00"
03/05/2021,397,397,376,377,"41,021.00","15,635,691.00"
04/05/2021,384,384,369,377,"35,036.00","13,084,441.00"
05/05/2021,384,384,370,379,"30,816.00","11,669,617.00"
06/05/2021,386,386,367,368,"29,390.00","10,897,967.00"
09/05/2021,368,374,363,363,"9,263.00","3,407,691.00"
10/05/2021,363,367,357,363,"12,752.00","4,602,953.00"
11/05/2021,370,383,365,373,"20,075.00","7,513,130.00"
12/05/2021,380,383,366,377,"48,098.00","18,120,042.00"
13/05/2021,370,391,370,391,"55,759.00","21,475,204.00"
16/05/2021,410,410,379,387,"68,541.00","26,549,117.00"
17/05/2021,406,406,384,399,"66,019.00","26,076,458.00"
18/05/2021,406,414,397,410,"49,930.00","20,416,839.00"
19/05/2021,416,416,390,396,"37,250.00","14,713,633.00"
20/05/2021,389,395,381,387,"23,921.00","9,236,142.00"
23/05/2021,380,406,380,386,"44,601.00","17,480,112.00"
24/05/2021,393,400,387,390,"31,358.00","12,339,805.00"
25/05/2021,390,399,385,398,"46,619.00","18,356,401.00"
27/05/2021,417,437,390,431,"134,644.00","56,505,436.00"
30/05/2021,431,444,404,404,"52,810.00","22,209,233.00"
31/05/2021,406,410,376,378,"66,369.00","25,763,555.00"
01/06/2021,378,389,366,375,"23,340.00","8,773,681.00"
02/06/2021,380,408,369,398,"25,540.00","9,835,325.00"
03/06/2021,417,417,386,386,"23,079.00","8,986,420.00"
06/06/2021,379,381,365,371,"23,194.00","8,649,676.00"
07/06/2021,375,400,375,387,"26,796.00","10,359,828.00"
08/06/2021,387,398,383,387,"36,707.00","14,337,247.00"
09/06/2021,388,403,376,386,"20,672.00","8,021,155.00"
10/06/2021,386,415,382,400,"52,799.00","20,995,769.00"
13/06/2021,405,426,390,422,"108,768.00","44,967,444.00"
14/06/2021,443,443,399,411,"64,520.00","26,471,596.00"
15/06/2021,410,413,390,391,"41,255.00","16,412,680.00"
16/06/2021,372,387,352,359,"38,891.00","14,288,064.00"
17/06/2021,352,375,343,369,"22,804.00","8,160,320.00"
20/06/2021,370,373,341,352,"21,093.00","7,454,399.00"
21/06/2021,352,352,325,325,"19,410.00","6,498,327.00"
22/06/2021,325,357,319,357,"24,012.00","8,326,678.00"
23/06/2021,365,375,339,350,"15,984.00","5,667,881.00"
24/06/2021,344,367,344,352,"11,466.00","4,094,604.00"
27/06/2021,351,372,345,358,"7,981.00","2,832,180.00"
28/06/2021,351,357,350,352,"10,925.00","3,876,305.00"
29/06/2021,359,359,343,346,"5,280.00","1,831,290.00"
30/06/2021,340,341,334,338,"5,808.00","1,958,918.00"
01/07/2021,343,362,338,342,"6,218.00","2,141,228.00"
04/07/2021,336,350,336,344,"5,787.00","2,009,020.00"
05/07/2021,341,350,339,341,"7,696.00","2,669,946.00"
06/07/2021,340,345,336,342,"9,495.00","3,216,995.00"
07/07/2021,342,345,334,335,"2,223.00","749,158.00"
08/07/2021,329,338,329,338,"3,790.00","1,263,170.00"
11/07/2021,337,367,337,367,"13,734.00","4,895,880.00"
12/07/2021,367,367,350,361,"10,731.00","3,841,185.00"
13/07/2021,359,362,350,358,"2,695.00","964,125.00"
14/07/2021,351,374,351,366,"11,632.00","4,228,664.00"
15/07/2021,371,387,359,360,"27,384.00","10,176,468.00"
18/07/2021,355,375,355,368,"19,152.00","7,056,140.80"
19/07/2021,373,390,366.1,390,"50,738.00","19,414,952.00"
20/07/2021,397.8,400,382.1,386.6,"11,642.00","4,516,656.30"
22/07/2021,391,405,385,393,"42,253.00","16,757,368.80"
25/07/2021,400.5,432.3,400.5,432.3,"128,390.00","54,646,967.30"
26/07/2021,440.9,475.5,433,475.5,"131,990.00","61,725,992.70"
27/07/2021,475.5,523,472,523,"65,681.00","33,929,139.40"
28/07/2021,533.4,560,499.8,503,"89,453.00","45,849,583.90"
29/07/2021,513,513,479.1,498,"78,859.00","38,905,469.10"
01/08/2021,500,547.8,498,535,"68,389.00","35,762,442.60"
02/08/2021,543,543,509.6,523,"96,691.00","49,954,062.30"
03/08/2021,513,556,513,538,"69,580.00","37,099,858.70"
04/08/2021,535,565,535,550,"46,735.00","25,696,761.60"
