date,open_price,high_price,low_price,close_price,volume,turnover
24/04/2024,337,344.7,329,330,"6,232.00","2,063,421.70"
25/04/2024,335,335,323,329.4,"8,791.00","2,869,450.50"
28/04/2024,335.9,335.9,323,328.7,"2,964.00","970,543.30"
29/04/2024,335.2,335.2,323,325,"6,088.00","1,987,121.30"
30/04/2024,320.1,341.5,320,331,"10,670.00","3,472,417.00"
02/05/2024,326.1,344.3,320.5,322,"6,707.00","2,195,860.30"
05/05/2024,318.1,335.9,318,322.9,"4,675.00","1,506,748.40"
06/05/2024,322.9,329,316.5,320,"1,572.00","502,292.00"
07/05/2024,315,332,315,320,"6,424.00","2,069,068.60"
08/05/2024,314.2,326.9,314.2,320,"5,345.00","1,714,963.50"
09/05/2024,324,324.9,315.5,319.5,"5,023.00","1,596,751.00"
12/05/2024,316.1,324.9,316.1,319.7,"2,013.00","640,495.00"
13/05/2024,313.4,325,313.4,319,"2,495.00","791,335.00"
14/05/2024,312.7,328.9,312.7,328.7,"8,526.00","2,766,949.20"
15/05/2024,330,336,321.1,325,"6,425.00","2,086,565.30"
16/05/2024,320,326,318.5,320,"4,373.00","1,403,724.40"
19/05/2024,315.3,339.4,315.3,339.4,"5,894.00","1,905,564.00"
20/05/2024,346.1,346.1,327,334.6,"15,956.00","5,333,582.50"
21/05/2024,330,348,330,346.9,"16,465.00","5,622,582.40"
22/05/2024,353.7,353.7,335,335,"8,946.00","3,059,840.50"
26/05/2024,335,339,326.1,328,"4,315.00","1,417,935.50"
27/05/2024,328,340,322,325,"3,067.00","1,005,050.10"
29/05/2024,331.5,334.9,322.6,328,"5,640.00","1,846,647.00"
30/05/2024,322.3,337.9,322.3,335.8,"9,099.00","3,034,826.40"
02/06/2024,342.5,348,335.7,343.5,"8,985.00","3,070,669.20"
03/06/2024,350.3,350.3,335.1,344.7,"6,585.00","2,250,999.00"
04/06/2024,351.5,351.5,332,342,"2,815.00","949,906.50"
05/06/2024,335.2,340,329,339,"5,523.00","1,840,799.70"
06/06/2024,345.7,345.7,327.5,330,"5,851.00","1,942,546.00"
09/06/2024,330,340,325.5,338.9,"11,229.00","3,742,579.40"
10/06/2024,338,351,338,344.9,"23,547.00","8,122,542.30"
11/06/2024,350,369.2,345.1,357.1,"35,873.00","12,818,170.20"
12/06/2024,364.2,375.3,364,366.9,"38,428.00","14,227,005.60"
13/06/2024,361.1,376,361,367.9,"29,645.00","10,915,927.10"
16/06/2024,375,375,355,359,"20,937.00","7,566,915.10"
18/06/2024,359,366,344.9,347,"20,071.00","7,100,952.60"
19/06/2024,350,359.9,343.1,349,"8,348.00","2,907,389.00"
20/06/2024,350,354.9,343.5,349,"6,210.00","2,151,540.10"
23/06/2024,352,352,338,342,"2,650.00","907,790.50"
24/06/2024,336.2,348,336.2,342.9,"7,853.00","2,682,843.40"
25/06/2024,349,359,347,356.9,"11,338.00","4,008,230.10"
26/06/2024,360,372,356.2,361,"32,843.00","12,042,010.50"
27/06/2024,368,368,350.2,353.9,"5,750.00","2,043,136.70"
30/06/2024,349,360.9,346,349.9,"4,640.00","1,623,140.60"
01/07/2024,343.1,360,343.1,359.9,"8,458.00","3,007,605.70"
02/07/2024,367,384,353.2,362.9,"16,154.00","5,859,332.40"
03/07/2024,357,364,350,360.9,"6,850.00","2,455,609.90"
04/07/2024,356,367,350,360,"9,384.00","3,334,396.30"
07/07/2024,352.8,357,350,353,"14,033.00","4,944,821.80"
08/07/2024,348,353,345.1,345.1,"7,233.00","2,521,836.00"
09/07/2024,352,353,342,348.4,"9,207.00","3,189,125.50"
10/07/2024,344,383.2,344,383.2,"62,716.00","23,696,256.10"
11/07/2024,390.8,421.5,390.8,421.5,"109,134.00","45,417,711.80"
14/07/2024,429.9,433,399.9,406,"74,589.00","30,304,744.20"
15/07/2024,397.9,422,394,415,"66,121.00","26,745,930.40"
16/07/2024,414.9,446.9,410,431,"68,683.00","29,216,742.10"
17/07/2024,431,435,417.2,435,"75,913.00","32,347,265.80"
18/07/2024,443.7,443.7,417.9,418.5,"65,750.00","28,240,101.30"
21/07/2024,426.8,433.6,417.1,427.3,"72,155.00","30,670,692.80"
22/07/2024,427,465,419.1,456.6,"71,631.00","30,991,238.80"
23/07/2024,465.7,465.7,440.2,449,"45,648.00","20,627,868.40"
24/07/2024,450,453,427,429,"41,274.00","17,989,700.60"
25/07/2024,437.5,437.5,421,430,"33,252.00","14,278,846.50"
28/07/2024,438,438.6,415,430,"46,733.00","19,647,538.60"
29/07/2024,438,438,416.5,416.5,"29,837.00","12,665,237.90"
30/07/2024,416,451.8,407.7,425,"85,984.00","36,623,210.60"
31/07/2024,425,448,425,433.8,"56,383.00","24,739,950.50"
01/08/2024,440,441.9,418,421,"28,884.00","12,307,368.30"
05/08/2024,425,430,417,427,"31,217.00","13,237,184.70"
06/08/2024,431,435,390.1,393,"35,956.00","14,808,557.80"
07/08/2024,393,420,387.4,415,"51,764.00","21,108,811.50"
08/08/2024,415,423,408,413,"38,979.00","16,132,336.00"
11/08/2024,421,427,415,422,"72,823.00","30,604,602.60"
12/08/2024,430.4,448,422,438.9,"68,970.00","29,863,902.60"
13/08/2024,430.2,452.5,430,438.8,"51,275.00","22,299,793.10"
14/08/2024,430.1,460,430,438.1,"68,242.00","30,394,780.90"
15/08/2024,438,479,438,456,"68,353.00","31,108,627.10"
18/08/2024,460,464.1,433,447,"46,522.00","20,734,812.50"
21/08/2024,440,441,426,428.9,"30,238.00","13,082,490.30"
22/08/2024,430,443,419,434,"43,033.00","18,476,257.10"
25/08/2024,440,450,421,425,"44,801.00","19,632,784.10"
27/08/2024,417,442,412,415.2,"27,669.00","11,676,674.00"
28/08/2024,420,428,396.3,421,"29,700.00","12,332,913.80"
29/08/2024,421,429,407,410.6,"13,773.00","5,691,731.90"
01/09/2024,402.5,450,402.5,426,"42,962.00","18,417,654.70"
02/09/2024,430,444,430,443,"38,984.00","17,072,533.50"
03/09/2024,450,450,427.3,433,"28,703.00","12,471,495.00"
04/09/2024,430,434,402,425,"25,774.00","10,803,013.70"
05/09/2024,417,450,411.9,438,"28,091.00","12,007,206.10"
08/09/2024,429.5,460,429.5,456.9,"80,773.00","36,517,512.60"
09/09/2024,456.9,460,441.2,455,"58,587.00","26,329,871.00"
10/09/2024,446,467,446,455,"24,161.00","11,055,132.80"
11/09/2024,446,463,441,449.9,"24,469.00","10,955,851.10"
12/09/2024,441,459,441,455.4,"30,098.00","13,644,799.10"
15/09/2024,455.5,499,455.5,490,"114,095.00","55,438,511.90"
16/09/2024,495,499,467.4,475,"39,975.00","19,149,558.00"
18/09/2024,480,480.4,465,466.4,"27,310.00","12,883,863.80"
22/09/2024,457.5,484,457.5,459,"24,374.00","11,451,111.50"
23/09/2024,456,485,425,441,"33,220.00","14,672,007.10"
24/09/2024,432.2,440,408,439,"26,225.00","11,129,937.70"
25/09/2024,431,473,407,452,"17,940.00","7,699,249.50"
26/09/2024,456,456,424,428,"10,827.00","4,658,327.40"
29/09/2024,425,434.9,411.7,428,"13,970.00","5,844,060.40"
30/09/2024,420,452,412,436.9,"4,940.00","2,094,247.50"
01/10/2024,429,461,422.1,447.7,"22,430.00","9,862,068.70"
02/10/2024,439,455,425.2,438.6,"13,811.00","5,974,160.30"
06/10/2024,438.6,438.6,426,436.9,"10,271.00","4,429,117.50"
07/10/2024,429,453,429,437.4,"16,064.00","6,968,035.10"
08/10/2024,429.1,442,429,442,"10,575.00","4,575,418.50"
09/10/2024,433.2,468,433.2,448.8,"12,939.00","5,711,936.00"
15/10/2024,439.9,448.8,432,448.8,"7,662.00","3,385,502.20"
16/10/2024,439.9,453,435,447,"16,886.00","7,548,388.10"
17/10/2024,439.1,447,437.4,440,"16,714.00","7,380,997.10"
20/10/2024,440,440,431.3,438,"18,767.00","8,137,132.70"
21/10/2024,446,454.9,438.3,453,"42,615.00","19,010,778.10"
22/10/2024,455,460,450,453,"17,213.00","7,804,841.50"
